index,Label
34347,0
26846,0
11074,0
2594,1
3422,1
11518,0
40100,0
24388,0
8797,0
32008,0
16700,0
32722,0
146,1
10495,0
11114,0
36102,0
13481,0
41255,0
41318,0
33428,0
5359,0
40589,0
22991,0
37919,0
17386,0
39023,0
7799,0
29093,0
3868,1
4649,0
9544,0
25504,0
3111,1
11862,0
7952,0
5970,0
14994,0
17956,0
34233,0
31905,0
6628,0
37017,0
36873,0
14147,0
10687,0
25030,0
22296,0
3005,1
10543,0
9276,0
2345,1
6088,0
10269,0
16271,0
15803,0
20546,0
18918,0
10658,0
988,1
15179,0
24847,0
38554,0
18428,0
6717,0
14816,0
15084,0
23439,0
9727,0
28300,0
9226,0
2270,1
696,1
11896,0
25038,0
29950,0
33408,0
21690,0
35570,0
5516,0
38862,0
31866,0
9176,0
25748,0
22795,0
15208,0
32741,0
6173,0
16287,0
9991,0
2667,1
28077,0
29004,0
39304,0
15391,0
21231,0
35556,0
13742,0
36569,0
40060,0
15428,0
24766,0
37779,0
17797,0
13127,0
29415,0
6417,0
29668,0
4684,0
19015,0
20845,0
38626,0
33824,0
16564,0
21753,0
31031,0
19570,0
24943,0
37815,0
18956,0
34279,0
13781,0
16853,0
29070,0
27904,0
18550,0
40604,0
1027,1
41565,0
41549,0
36948,0
27930,0
253,1
15270,0
1795,1
29201,0
32286,0
333,1
35592,0
21981,0
36785,0
7092,0
37192,0
6174,0
30397,0
12349,0
22352,0
7167,0
30011,0
30545,0
25967,0
38299,0
4447,0
29939,0
3860,1
28913,0
18210,0
31699,0
16624,0
14433,0
16300,0
357,1
36579,0
1297,1
38544,0
10804,0
24614,0
8827,0
36355,0
33503,0
22227,0
14413,0
9485,0
14070,0
29551,0
26072,0
17626,0
24626,0
21397,0
35314,0
38872,0
33205,0
30467,0
11285,0
4059,0
7739,0
37015,0
21775,0
30758,0
8806,0
15502,0
8958,0
29,1
29860,0
34580,0
25423,0
28431,0
25859,0
6032,0
11860,0
30555,0
26513,0
13550,0
37746,0
11496,0
1869,1
23789,0
41564,0
22853,0
1782,1
17344,0
984,1
37863,0
23268,0
17301,0
25952,0
9892,0
4122,0
7585,0
17876,0
39979,0
10218,0
24120,0
23134,0
23082,0
19750,0
8158,0
18773,0
12579,0
3554,1
32266,0
2981,1
22049,0
13783,0
15362,0
38573,0
27320,0
13959,0
17643,0
24666,0
25609,0
7798,0
13910,0
30995,0
7882,0
15498,0
41447,0
11622,0
25177,0
11117,0
32378,0
22571,0
23805,0
36269,0
31680,0
2068,1
30389,0
26430,0
23987,0
17813,0
22875,0
27589,0
10924,0
13706,0
24581,0
9755,0
28364,0
12592,0
37782,0
38627,0
9450,0
40989,0
32425,0
10773,0
18462,0
1611,1
25586,0
34274,0
15099,0
35516,0
18301,0
1345,1
13627,0
37916,0
36744,0
22621,0
21369,0
38233,0
41043,0
7807,0
34040,0
16306,0
30689,0
18638,0
35534,0
35616,0
21897,0
9574,0
20916,0
20292,0
34799,0
154,1
11610,0
29003,0
12094,0
29237,0
23462,0
21916,0
28377,0
8005,0
21044,0
4510,0
36083,0
24171,0
37141,0
29713,0
28726,0
4153,0
7408,0
36193,0
38510,0
26198,0
30570,0
14301,0
21410,0
18989,0
6669,0
10574,0
2587,1
32280,0
3140,1
25627,0
15723,0
11892,0
9209,0
4225,0
16520,0
37796,0
22975,0
33438,0
2021,1
28679,0
31788,0
12259,0
27142,0
8835,0
2702,1
11315,0
17673,0
33042,0
18735,0
36309,0
12167,0
36194,0
1751,1
20335,0
16333,0
25098,0
23702,0
29453,0
12626,0
14640,0
9832,0
26537,0
41820,0
10684,0
37490,0
41032,0
7426,0
12128,0
24788,0
19383,0
1891,1
2634,1
30648,0
18801,0
32485,0
5032,0
16273,0
31160,0
16639,0
26230,0
26082,0
8348,0
14015,0
1943,1
41985,0
8803,0
39228,0
11851,0
16187,0
29352,0
33126,0
22317,0
27787,0
11356,0
24449,0
11333,0
16685,0
8173,0
17553,0
19591,0
14358,0
8834,0
38109,0
28872,0
11491,0
4275,0
6761,0
40722,0
41400,0
20814,0
14630,0
24168,0
15753,0
10664,0
21862,0
21296,0
33074,0
26581,0
22518,0
10673,0
32962,0
41376,0
1713,1
21568,0
6950,0
26674,0
17092,0
20807,0
29180,0
21929,0
36316,0
1256,1
19910,0
4708,0
1767,1
12054,0
28951,0
23750,0
38008,0
19452,0
6122,0
1036,1
33155,0
38106,0
38289,0
25550,0
2550,1
5365,0
19679,0
35522,0
41807,0
11057,0
17425,0
15758,0
26690,0
22128,0
37135,0
34752,0
35155,0
16092,0
683,1
7763,0
27462,0
31713,0
23844,0
39434,0
28770,0
30683,0
19315,0
28382,0
2782,1
37064,0
23440,0
20009,0
32884,0
30187,0
41382,0
28103,0
30207,0
32747,0
7363,0
35972,0
5099,0
19891,0
14895,0
28432,0
21000,0
17767,0
3297,1
30496,0
20303,0
1641,1
33571,0
25160,0
30210,0
38397,0
40245,0
5184,0
12863,0
7381,0
9822,0
38402,0
20484,0
15736,0
11253,0
27936,0
19106,0
20537,0
7663,0
19135,0
33762,0
31611,0
6250,0
23458,0
10556,0
20112,0
8316,0
8643,0
1606,1
7923,0
22563,0
22471,0
9670,0
1405,1
12193,0
6287,0
35029,0
23999,0
34223,0
13855,0
5903,0
7546,0
12491,0
19460,0
21595,0
17791,0
33890,0
32829,0
16513,0
9857,0
826,1
3991,1
11946,0
23641,0
39425,0
170,1
39268,0
9443,0
26775,0
40296,0
22531,0
39266,0
23087,0
21327,0
3348,1
20623,0
31011,0
2910,1
31979,0
40879,0
8144,0
36718,0
24122,0
11701,0
8376,0
6714,0
29848,0
25698,0
22697,0
20616,0
31424,0
5998,0
7477,0
3,1
18368,0
18016,0
28727,0
29447,0
15164,0
9757,0
3393,1
39306,0
20137,0
466,1
27415,0
19826,0
30813,0
21599,0
13784,0
15144,0
5301,0
40090,0
29821,0
4338,0
26743,0
11766,0
28492,0
32990,0
7198,0
29826,0
11955,0
906,1
8345,0
24786,0
13868,0
28911,0
30804,0
21063,0
25154,0
19983,0
33558,0
41690,0
38752,0
11611,0
29766,0
23038,0
31820,0
17999,0
12437,0
11589,0
30295,0
32812,0
24461,0
23192,0
20235,0
22330,0
31255,0
25534,0
35018,0
4692,0
25195,0
28655,0
23950,0
27736,0
33694,0
2014,1
36088,0
39315,0
20846,0
15565,0
32537,0
22607,0
34702,0
21829,0
29400,0
2598,1
33029,0
30475,0
25678,0
13229,0
7224,0
35050,0
40451,0
19812,0
13720,0
7208,0
19077,0
2349,1
6880,0
26836,0
25932,0
17468,0
4610,0
22376,0
35697,0
11505,0
37482,0
39633,0
13243,0
41481,0
18069,0
3784,1
37180,0
391,1
39180,0
2766,1
13190,0
13220,0
26272,0
8922,0
32432,0
13551,0
2909,1
23676,0
7428,0
33312,0
11608,0
16915,0
41894,0
24459,0
34685,0
11512,0
24549,0
9980,0
6485,0
21098,0
17734,0
16310,0
32841,0
6121,0
14578,0
34819,0
14601,0
34960,0
8676,0
24857,0
30574,0
36965,0
35648,0
40361,0
29568,0
35544,0
39674,0
1879,1
2614,1
31190,0
2297,1
23288,0
40402,0
2151,1
9863,0
4558,0
25565,0
2206,1
10001,0
8309,0
19719,0
36723,0
39797,0
3550,1
38380,0
5123,0
18604,0
16045,0
26429,0
41429,0
39184,0
25229,0
8847,0
37486,0
40401,0
27537,0
16706,0
39978,0
33252,0
22832,0
16990,0
9849,0
4374,0
14202,0
39413,0
13498,0
39094,0
13359,0
36140,0
31072,0
17957,0
10034,0
32185,0
38199,0
14770,0
16757,0
10690,0
12086,0
38542,0
18162,0
27333,0
11869,0
38953,0
13830,0
18459,0
31934,0
34922,0
34749,0
20930,0
38347,0
36608,0
3533,1
3837,1
35104,0
22824,0
3613,1
115,1
37981,0
39958,0
7795,0
37851,0
19524,0
9315,0
4031,1
54,1
13441,0
41739,0
17938,0
37326,0
31662,0
10188,0
30477,0
32861,0
26952,0
16472,0
16585,0
14931,0
37871,0
11940,0
3070,1
24787,0
31644,0
31851,0
9161,0
30307,0
3185,1
23973,0
7172,0
33805,0
25847,0
8874,0
11004,0
25116,0
14152,0
26934,0
2197,1
38687,0
11248,0
1797,1
10366,0
18974,0
32030,0
29820,0
11290,0
14118,0
25424,0
945,1
8972,0
14602,0
10937,0
37715,0
3352,1
19804,0
9872,0
41467,0
17941,0
31925,0
14055,0
9202,0
11566,0
2698,1
31074,0
14395,0
27017,0
13820,0
13845,0
5293,0
32186,0
20077,0
7734,0
10851,0
21227,0
27295,0
25942,0
33261,0
24562,0
32706,0
21882,0
27130,0
34811,0
7125,0
36044,0
11305,0
23230,0
30884,0
17882,0
32414,0
15688,0
13770,0
7691,0
11073,0
37074,0
10935,0
27934,0
7053,0
10923,0
29864,0
21787,0
15756,0
28986,0
12840,0
36119,0
32241,0
1340,1
14560,0
15794,0
36565,0
15955,0
16340,0
15669,0
13537,0
39907,0
13044,0
5290,0
37106,0
34194,0
12976,0
22148,0
13341,0
30114,0
27958,0
35520,0
12614,0
40531,0
23127,0
41542,0
17739,0
5072,0
26937,0
688,1
5761,0
36544,0
34990,0
14705,0
33671,0
35576,0
17981,0
33741,0
21622,0
38281,0
10958,0
2026,1
17911,0
34439,0
10191,0
24377,0
18878,0
8616,0
8580,0
8299,0
15843,0
36134,0
39453,0
8890,0
32397,0
24432,0
38925,0
10806,0
1861,1
29660,0
3450,1
34000,0
30104,0
2930,1
34516,0
35351,0
12381,0
4464,0
14911,0
3739,1
34429,0
40533,0
21060,0
13030,0
13103,0
35469,0
31737,0
33797,0
36428,0
3624,1
10902,0
166,1
9585,0
19677,0
2226,1
2534,1
23867,0
3336,1
8298,0
16938,0
14368,0
32564,0
5663,0
9099,0
21796,0
32390,0
38685,0
29136,0
11809,0
33577,0
20161,0
8778,0
31859,0
24184,0
37399,0
33115,0
40489,0
40015,0
2727,1
6913,0
28956,0
41081,0
38112,0
28808,0
18535,0
16093,0
2412,1
39186,0
19722,0
14212,0
36691,0
3173,1
32028,0
25812,0
40143,0
15833,0
15012,0
33192,0
25072,0
38311,0
33884,0
16400,0
24963,0
8863,0
606,1
14870,0
22953,0
34564,0
38148,0
8743,0
26843,0
856,1
1926,1
14581,0
29987,0
19152,0
9402,0
17017,0
44,1
2812,1
28608,0
11861,0
31060,0
32992,0
37976,0
5816,0
25796,0
13170,0
15492,0
28160,0
6435,0
39536,0
19742,0
22381,0
40409,0
14405,0
32048,0
2051,1
33035,0
21306,0
3073,1
32433,0
24929,0
31915,0
6881,0
35088,0
7884,0
27339,0
535,1
41961,0
18648,0
17616,0
10053,0
8823,0
3796,1
10244,0
3926,1
5597,0
1573,1
12339,0
7343,0
14142,0
31861,0
17899,0
23280,0
20186,0
14570,0
10296,0
36339,0
29066,0
9257,0
30998,0
29407,0
22109,0
30756,0
8819,0
41560,0
30069,0
24144,0
22651,0
17151,0
13948,0
5050,0
33846,0
30625,0
9216,0
29254,0
12402,0
24353,0
33426,0
4954,0
36276,0
30376,0
27682,0
13193,0
36856,0
29905,0
38476,0
37868,0
28792,0
20252,0
35863,0
36786,0
1739,1
41418,0
21571,0
24592,0
8203,0
10256,0
16611,0
31035,0
3429,1
35803,0
24403,0
39418,0
35601,0
5884,0
37842,0
16697,0
13978,0
37793,0
19210,0
9800,0
35900,0
24699,0
7513,0
22901,0
3059,1
17475,0
31922,0
37281,0
6711,0
3433,1
4044,1
21935,0
13572,0
18926,0
12291,0
2897,1
24275,0
35979,0
7784,0
34401,0
8917,0
12810,0
13599,0
38974,0
32844,0
34207,0
974,1
14905,0
15455,0
37295,0
620,1
22468,0
29587,0
9952,0
5418,0
37896,0
38381,0
31850,0
22311,0
33310,0
26925,0
39613,0
2028,1
12544,0
38160,0
232,1
29702,0
21707,0
22347,0
38201,0
11007,0
24930,0
17477,0
36926,0
7280,0
15416,0
21616,0
28574,0
15446,0
2512,1
4852,0
5996,0
32572,0
15571,0
25961,0
30239,0
31437,0
37974,0
27019,0
15139,0
38982,0
11655,0
6706,0
36610,0
34143,0
13677,0
7197,0
17918,0
40382,0
39772,0
35212,0
18416,0
12406,0
28862,0
7453,0
27807,0
102,1
17282,0
13885,0
1722,1
17178,0
25077,0
18360,0
27847,0
20468,0
38003,0
27099,0
24705,0
36380,0
9700,0
22688,0
34585,0
10272,0
16004,0
24909,0
20433,0
13707,0
27265,0
1443,1
27110,0
21178,0
920,1
805,1
12159,0
22971,0
13483,0
34557,0
30156,0
24492,0
18629,0
1153,1
22342,0
1084,1
19889,0
22996,0
27917,0
37551,0
38108,0
16219,0
4489,0
30379,0
4476,0
21216,0
3072,1
36851,0
7527,0
25355,0
37411,0
1880,1
12729,0
33431,0
2998,1
10899,0
8714,0
41833,0
37906,0
24891,0
13447,0
4966,0
35625,0
12636,0
26839,0
31504,0
19686,0
4465,0
29474,0
3974,1
23948,0
27189,0
29917,0
33472,0
1775,1
21405,0
39511,0
11375,0
32153,0
3877,1
5493,0
19121,0
10193,0
32806,0
57,1
41553,0
29248,0
19009,0
28845,0
21347,0
17744,0
28883,0
13884,0
36562,0
11615,0
40690,0
31166,0
34978,0
23721,0
9913,0
24093,0
13357,0
35724,0
19955,0
16073,0
40261,0
34910,0
17268,0
10270,0
35501,0
24997,0
16926,0
9014,0
12610,0
4226,0
1862,1
4836,0
1272,1
3906,1
25085,0
2562,1
2838,1
735,1
29686,0
17885,0
9713,0
11604,0
22761,0
9608,0
28299,0
26611,0
5013,0
36823,0
38562,0
11646,0
8607,0
20198,0
39877,0
40302,0
2736,1
36477,0
37431,0
10128,0
29010,0
29366,0
31311,0
31512,0
9380,0
32084,0
32053,0
553,1
28895,0
22100,0
34269,0
40494,0
37477,0
38548,0
26676,0
37956,0
15787,0
356,1
27910,0
29216,0
33468,0
41677,0
29170,0
37402,0
27085,0
9688,0
18651,0
2267,1
18499,0
3879,1
33512,0
1745,1
34840,0
6964,0
19851,0
34471,0
34316,0
40650,0
4973,0
38095,0
31977,0
34108,0
7977,0
27143,0
8207,0
29285,0
18802,0
2488,1
11603,0
17489,0
20207,0
26560,0
24719,0
19088,0
21315,0
29427,0
19817,0
20512,0
35466,0
40292,0
218,1
23454,0
14902,0
40045,0
30070,0
2655,1
41194,0
34478,0
12862,0
30603,0
4451,0
35613,0
38981,0
24218,0
40795,0
22507,0
17763,0
5180,0
39217,0
28294,0
26941,0
36389,0
21830,0
4099,0
36583,0
7131,0
30715,0
28146,0
7728,0
7004,0
4767,0
5945,0
5587,0
26070,0
18823,0
39996,0
32106,0
5019,0
30514,0
25506,0
4334,0
15396,0
15904,0
9453,0
21401,0
8673,0
8460,0
17677,0
668,1
13939,0
23314,0
21454,0
15227,0
29200,0
10130,0
812,1
17843,0
35774,0
21186,0
14681,0
2101,1
38193,0
11403,0
9421,0
22282,0
41716,0
9439,0
5737,0
27803,0
33995,0
11579,0
6251,0
4069,0
5635,0
26493,0
11888,0
41371,0
3369,1
29632,0
8649,0
20993,0
31621,0
35513,0
27124,0
11724,0
37200,0
5320,0
23557,0
37889,0
36281,0
11880,0
26362,0
11649,0
41703,0
34857,0
3008,1
5866,0
22803,0
28485,0
22290,0
38759,0
32044,0
28826,0
24138,0
17074,0
33265,0
28765,0
32911,0
27720,0
26248,0
20004,0
27296,0
22643,0
22801,0
19264,0
10227,0
34230,0
36112,0
15301,0
24870,0
12707,0
19578,0
15925,0
28094,0
18328,0
16623,0
2002,1
8937,0
38632,0
22960,0
20428,0
15573,0
32176,0
8843,0
14636,0
14097,0
15860,0
27022,0
32610,0
14426,0
13848,0
13711,0
13502,0
14347,0
34224,0
17085,0
34467,0
35032,0
6405,0
10133,0
21719,0
14992,0
9500,0
15716,0
38948,0
26456,0
21187,0
33829,0
26042,0
25237,0
8056,0
40377,0
37053,0
16641,0
31814,0
16464,0
29428,0
21109,0
335,1
17399,0
34336,0
5768,0
33957,0
9567,0
15642,0
14790,0
25695,0
38235,0
4245,0
23858,0
31256,0
28354,0
1224,1
5143,0
7709,0
638,1
29230,0
12633,0
10318,0
26259,0
22445,0
7733,0
5130,0
24764,0
26964,0
31018,0
38390,0
20368,0
7447,0
22037,0
37817,0
3381,1
25800,0
16547,0
6104,0
10659,0
19906,0
34082,0
12679,0
28098,0
38667,0
6799,0
2480,1
10830,0
32110,0
10515,0
38881,0
34086,0
13982,0
8973,0
13838,0
1639,1
11374,0
10083,0
37517,0
39126,0
11614,0
13228,0
14081,0
22749,0
28012,0
7509,0
40801,0
39509,0
26488,0
37795,0
19661,0
2465,1
16777,0
32589,0
37078,0
31287,0
13613,0
39579,0
24994,0
28935,0
27064,0
5566,0
36973,0
29854,0
1437,1
36295,0
26530,0
19754,0
24656,0
36409,0
531,1
10768,0
41691,0
21220,0
24375,0
30551,0
9812,0
11054,0
35741,0
35229,0
33373,0
16263,0
7034,0
5802,0
23359,0
25288,0
41305,0
28125,0
16949,0
175,1
28167,0
40123,0
19314,0
40469,0
744,1
26991,0
36904,0
34601,0
7703,0
20271,0
34047,0
30417,0
11845,0
2519,1
5058,0
27033,0
23742,0
31558,0
21201,0
12023,0
7095,0
15426,0
15674,0
1574,1
41693,0
9541,0
35441,0
3223,1
29461,0
8457,0
23775,0
15512,0
1927,1
26749,0
4488,0
37951,0
31674,0
37189,0
8058,0
10483,0
1842,1
37909,0
5690,0
30010,0
31548,0
1601,1
18511,0
21124,0
22994,0
34862,0
40553,0
31454,0
3244,1
21659,0
18283,0
36772,0
41185,0
3962,1
849,1
11818,0
21212,0
10022,0
35565,0
16516,0
14144,0
27470,0
3019,1
35447,0
40076,0
21072,0
1233,1
11992,0
28750,0
23156,0
39912,0
33336,0
40044,0
424,1
22527,0
16879,0
13083,0
21641,0
4118,0
809,1
39492,0
15067,0
38585,0
19725,0
11252,0
24313,0
32273,0
35035,0
1208,1
11203,0
35115,0
35437,0
30340,0
41839,0
39362,0
17098,0
30233,0
26554,0
14244,0
30529,0
32071,0
1929,1
35312,0
14392,0
33409,0
41300,0
35171,0
11780,0
18992,0
37417,0
25871,0
11320,0
31597,0
33169,0
20850,0
16314,0
4568,0
18359,0
6599,0
1847,1
30460,0
15615,0
6063,0
2188,1
28857,0
25132,0
17330,0
2781,1
31459,0
33984,0
38059,0
18561,0
2560,1
16216,0
21155,0
32212,0
32135,0
40258,0
5612,0
32759,0
33740,0
18146,0
36983,0
31683,0
27175,0
12432,0
11363,0
40471,0
2401,1
37458,0
24751,0
9635,0
30094,0
10549,0
18764,0
7256,0
25824,0
39218,0
40348,0
5928,0
1833,1
4753,0
11482,0
13691,0
20970,0
4872,0
41625,0
1472,1
35555,0
19617,0
28631,0
11746,0
24508,0
6692,0
19943,0
21417,0
34692,0
33334,0
39903,0
39052,0
8662,0
18840,0
5314,0
11657,0
33177,0
10459,0
36906,0
5560,0
18420,0
23305,0
8069,0
5819,0
13188,0
12331,0
11446,0
5136,0
8746,0
29183,0
9147,0
1440,1
13714,0
9696,0
1206,1
28139,0
12473,0
16127,0
22089,0
40107,0
32585,0
11932,0
9600,0
40484,0
12827,0
26684,0
36294,0
13479,0
36012,0
14724,0
41414,0
12271,0
10197,0
15807,0
35027,0
32143,0
14187,0
26216,0
41618,0
31149,0
26992,0
33573,0
40958,0
25387,0
14910,0
16795,0
4240,0
5090,0
21720,0
6466,0
21758,0
8936,0
33104,0
33875,0
1315,1
27823,0
19672,0
9223,0
31526,0
10352,0
8074,0
39629,0
39537,0
15598,0
34817,0
36296,0
21308,0
34641,0
13578,0
14909,0
1046,1
17968,0
26131,0
22888,0
14941,0
34407,0
3138,1
34602,0
31837,0
20286,0
1772,1
33514,0
31733,0
1287,1
3948,1
36091,0
2621,1
13291,0
14814,0
33670,0
32045,0
28800,0
12017,0
31586,0
40511,0
17544,0
2238,1
25203,0
41646,0
1205,1
29244,0
27146,0
23427,0
21570,0
35283,0
29465,0
24545,0
38680,0
21012,0
17246,0
15737,0
30023,0
33993,0
12964,0
9999,0
28148,0
29498,0
3825,1
4958,0
21221,0
27362,0
25430,0
40984,0
9144,0
28563,0
14582,0
8896,0
38798,0
10011,0
30704,0
7683,0
23677,0
15070,0
34489,0
38261,0
21822,0
3054,1
11686,0
6917,0
34163,0
885,1
6288,0
30504,0
35090,0
14007,0
27238,0
5274,0
14529,0
32918,0
36771,0
40267,0
26381,0
40542,0
27791,0
12847,0
19948,0
12965,0
24912,0
749,1
27357,0
3437,1
12344,0
20407,0
33274,0
12059,0
40219,0
8912,0
17991,0
30530,0
12620,0
12517,0
6210,0
13616,0
23231,0
24350,0
9347,0
36072,0
10667,0
33178,0
6027,0
3699,1
8652,0
24100,0
1329,1
14034,0
18543,0
35239,0
5125,0
1571,1
27410,0
32904,0
15698,0
19549,0
23663,0
25493,0
20865,0
34385,0
18458,0
33343,0
26626,0
24867,0
32662,0
34355,0
26949,0
20809,0
39177,0
11850,0
8449,0
14624,0
15542,0
2202,1
3477,1
24200,0
8265,0
15628,0
12049,0
201,1
695,1
13776,0
36720,0
1428,1
16868,0
23389,0
8551,0
3733,1
22759,0
34646,0
14213,0
13002,0
28163,0
22021,0
10719,0
17691,0
15264,0
38022,0
27381,0
6019,0
9891,0
37392,0
18417,0
33259,0
2450,1
1504,1
3768,1
33190,0
6990,0
21896,0
28786,0
11804,0
22877,0
23129,0
18757,0
11758,0
4129,0
17872,0
11021,0
30424,0
31420,0
28775,0
766,1
25295,0
17187,0
37637,0
21798,0
38587,0
29980,0
31494,0
6294,0
10870,0
32171,0
41016,0
325,1
38603,0
38607,0
24420,0
3689,1
27714,0
17445,0
40073,0
11186,0
41,1
5831,0
30501,0
35667,0
5108,0
19597,0
34621,0
6595,0
34169,0
8229,0
25779,0
39578,0
19307,0
11612,0
32216,0
39159,0
37214,0
23316,0
9760,0
21437,0
11233,0
41962,0
18929,0
19112,0
35926,0
14328,0
16485,0
30406,0
32243,0
39902,0
16913,0
22712,0
8414,0
10019,0
28604,0
19209,0
14371,0
27668,0
11675,0
41503,0
18327,0
10573,0
2720,1
10162,0
5955,0
12912,0
40183,0
27871,0
28830,0
25434,0
16189,0
36895,0
41641,0
41385,0
39806,0
19612,0
24342,0
23079,0
21964,0
34116,0
27647,0
6084,0
15763,0
11716,0
6952,0
39720,0
17251,0
18831,0
36611,0
39840,0
9690,0
36139,0
20804,0
19117,0
37343,0
2844,1
39929,0
13043,0
30430,0
28634,0
41120,0
28601,0
27842,0
41709,0
25300,0
30256,0
35261,0
19903,0
829,1
7808,0
20925,0
18364,0
185,1
33545,0
5546,0
41349,0
4574,0
36327,0
38648,0
41089,0
14533,0
25260,0
3960,1
38670,0
25197,0
38178,0
20962,0
20905,0
11621,0
24793,0
29556,0
13141,0
12189,0
10392,0
12056,0
393,1
35318,0
39696,0
41879,0
32013,0
867,1
11144,0
433,1
40014,0
16737,0
14689,0
8365,0
26110,0
604,1
14048,0
36662,0
2774,1
27423,0
5029,0
32166,0
35951,0
27855,0
28042,0
40233,0
3571,1
8452,0
19918,0
18208,0
9989,0
33644,0
36566,0
22854,0
18500,0
17423,0
41533,0
36167,0
18041,0
30548,0
3859,1
15412,0
3958,1
20319,0
10282,0
21324,0
32958,0
540,1
1749,1
28219,0
38318,0
7483,0
37378,0
10841,0
40458,0
6664,0
13134,0
40749,0
10301,0
29940,0
31838,0
17171,0
2313,1
31045,0
16265,0
975,1
14900,0
12953,0
5119,0
7818,0
30427,0
27816,0
18008,0
24446,0
15346,0
4948,0
34458,0
2632,1
360,1
21588,0
40779,0
19228,0
20126,0
41628,0
8550,0
15793,0
22271,0
20415,0
41461,0
17525,0
35221,0
26444,0
31036,0
17111,0
9373,0
24467,0
3896,1
25204,0
15626,0
26291,0
123,1
17789,0
41282,0
16770,0
22241,0
31284,0
23030,0
14460,0
29554,0
11855,0
38799,0
6096,0
1768,1
23556,0
39919,0
32630,0
39506,0
1452,1
27853,0
36543,0
9942,0
34112,0
9092,0
38456,0
40430,0
11961,0
2806,1
2681,1
12927,0
40999,0
39760,0
33433,0
3314,1
31283,0
29017,0
10563,0
20978,0
30097,0
41780,0
26304,0
20497,0
39086,0
40558,0
15773,0
135,1
6077,0
12652,0
11996,0
5856,0
25980,0
27549,0
31263,0
22728,0
10224,0
15941,0
29852,0
32717,0
12433,0
3237,1
28849,0
17711,0
38238,0
27804,0
13712,0
38107,0
16747,0
32350,0
18913,0
15105,0
14410,0
41751,0
24693,0
17461,0
40574,0
12018,0
34969,0
12685,0
6061,0
11399,0
41483,0
11423,0
18534,0
27447,0
38325,0
11486,0
5887,0
17917,0
1517,1
10297,0
11971,0
14538,0
25597,0
2380,1
1236,1
26942,0
27393,0
35761,0
8796,0
571,1
5404,0
38903,0
40367,0
32880,0
39510,0
13217,0
38346,0
21965,0
26349,0
3724,1
25,1
40349,0
35855,0
18382,0
1365,1
16582,0
40235,0
3204,1
23936,0
23292,0
36640,0
4442,0
14094,0
37758,0
32810,0
15237,0
13346,0
19350,0
14391,0
2065,1
13678,0
24934,0
5061,0
29463,0
18243,0
16893,0
4975,0
29884,0
7639,0
17415,0
13437,0
31888,0
41280,0
23090,0
37079,0
30745,0
5207,0
33924,0
11299,0
19081,0
12726,0
4651,0
35591,0
34733,0
29779,0
16579,0
6624,0
21910,0
15817,0
7712,0
30950,0
25454,0
1017,1
855,1
34656,0
15963,0
24926,0
5719,0
17286,0
6501,0
8192,0
35217,0
15104,0
16897,0
17986,0
15759,0
30037,0
40368,0
29569,0
19885,0
8443,0
19299,0
24008,0
10614,0
32297,0
5888,0
35974,0
33359,0
40705,0
10114,0
4412,0
37999,0
35420,0
37475,0
36441,0
31806,0
27982,0
38931,0
15584,0
18022,0
17481,0
13018,0
33939,0
40162,0
2794,1
32098,0
26440,0
7719,0
18867,0
12897,0
26359,0
3821,1
17448,0
21152,0
31544,0
7088,0
9239,0
35561,0
26633,0
12667,0
22589,0
27232,0
33293,0
22008,0
4309,0
30241,0
19290,0
2646,1
12202,0
40769,0
20835,0
21840,0
6421,0
20990,0
14103,0
4661,0
28325,0
22243,0
12578,0
38708,0
15604,0
21157,0
35324,0
35043,0
30592,0
24528,0
20098,0
25061,0
39644,0
34583,0
12359,0
3846,1
13540,0
26527,0
9631,0
29922,0
20555,0
40517,0
15299,0
19402,0
39583,0
30524,0
23138,0
3261,1
12526,0
26093,0
29653,0
34271,0
23223,0
29599,0
30061,0
33985,0
3867,1
20543,0
6023,0
24551,0
39999,0
15040,0
11091,0
31578,0
13472,0
35245,0
15062,0
19717,0
36947,0
38447,0
7591,0
30312,0
36465,0
23336,0
40647,0
26826,0
23220,0
9213,0
32739,0
22086,0
22855,0
24572,0
24387,0
31163,0
1535,1
41207,0
6307,0
13803,0
14028,0
3652,1
18813,0
24332,0
3647,1
23007,0
3215,1
16622,0
26761,0
40253,0
10815,0
37116,0
9526,0
21147,0
35483,0
5714,0
7313,0
31830,0
39865,0
38225,0
16525,0
21967,0
4053,1
36371,0
40446,0
36504,0
20957,0
33465,0
37839,0
41009,0
30463,0
37247,0
13901,0
16903,0
5924,0
34419,0
27010,0
245,1
5483,0
5324,0
25478,0
25062,0
27644,0
41910,0
35834,0
8800,0
11731,0
22453,0
34793,0
32642,0
18797,0
13811,0
35718,0
5277,0
707,1
16047,0
14527,0
33379,0
1578,1
26570,0
2524,1
59,1
11067,0
1419,1
10597,0
16151,0
7260,0
28892,0
10769,0
16321,0
35417,0
925,1
1362,1
38691,0
27473,0
29273,0
32755,0
35589,0
20147,0
37542,0
24020,0
19270,0
18254,0
28442,0
3575,1
17550,0
26141,0
24838,0
21535,0
2144,1
2167,1
17803,0
41529,0
24986,0
35013,0
15058,0
35080,0
28336,0
30602,0
36372,0
25794,0
16327,0
36827,0
24932,0
20498,0
2205,1
22722,0
22138,0
32875,0
28971,0
24839,0
30671,0
37806,0
11943,0
13520,0
12766,0
40338,0
28002,0
16973,0
